0.091488	-1017.905210
0.161695	-1033.565883
0.353892	-1004.182301
0.388910	-1010.474002
0.465376	-1006.178118
0.524287	-1007.089977
0.641409	-1001.219519
0.761741	-997.116530
0.859927	-998.619566
1.050287	-994.317748
1.233905	-993.640469
1.350728	-996.225894
1.428155	-995.137220
1.473770	-992.659266
1.511784	-988.289366
1.538869	-989.958032
1.704097	-989.242710
1.739127	-987.062566
1.875297	-987.422396
1.885955	-988.209357
2.010381	-989.457611
2.077053	-988.278848
2.104287	-987.492832
2.113940	-987.198185
2.184014	-985.409127
2.196833	-984.466173
2.262398	-985.950734
2.356947	-987.172042
2.405509	-985.224749
2.421801	-983.761143
2.586222	-984.724897
2.640432	-986.040724
2.767954	-984.975543
2.863785	-984.867129
2.955072	-983.146646
3.061025	-983.320172
3.194100	-982.021258
3.370942	-980.980309
3.531461	-981.017358
3.559167	-980.427204
3.701159	-980.248688
3.870147	-979.783450
3.995544	-978.303972
4.095002	-977.104994
4.239311	-975.742263
4.354832	-975.454917
4.531725	-975.813049
4.614365	-974.628857
4.699005	-974.546278
4.798750	-974.385014
4.818733	-974.241369
4.860829	-974.030212
4.953563	-973.863520
5.146391	-973.249792
5.147848	-971.900480
5.319069	-972.316948
5.450279	-971.524087
5.518675	-970.724534
5.664685	-968.753040
5.825094	-968.704541
6.001806	-968.980870
6.184893	-968.723038
6.266407	-968.501308
6.337239	-968.679636
6.429443	-967.065703
6.575006	-964.535310
6.703434	-964.581961
6.822480	-962.488340
6.901611	-962.162356
6.965759	-961.823575
7.126889	-961.564840
7.199842	-960.730703
7.217655	-958.769836
7.262804	-958.250747
7.353046	-957.797818
7.476045	-955.567370
7.652286	-954.966564
7.748812	-954.093879
7.792486	-954.936019
7.946825	-953.842444
8.133429	-952.736424
8.150740	-952.288863
8.159313	-950.406487
8.266576	-949.539348
8.464767	-947.127614
8.510396	-946.156750
8.592433	-945.656978
8.790063	-944.747380
8.972262	-944.706906
9.035615	-944.263993
9.102988	-942.720880
9.282264	-940.383554
9.415989	-940.330252
9.442638	-939.876603
9.632034	-938.646064
9.721899	-936.567077
9.763821	-936.150595
9.908320	-934.799148
9.936249	-934.179435
10.119807	-933.453939
10.128526	-933.773960
10.240571	-933.991400
10.409384	-932.228209
10.548718	-931.129737
10.600106	-929.525214
10.672885	-928.107058
10.757545	-927.379160
10.833141	-927.124408
11.002207	-926.816519
11.111908	-926.486417
11.272235	-924.961894
11.356393	-924.337211
11.442239	-922.853417
11.631976	-920.718614
11.824969	-919.809858
11.877458	-918.074285
11.990856	-917.032317
12.097096	-916.478407
12.295056	-916.355588
12.483704	-914.889587
12.547679	-913.935755
12.630103	-912.991611
12.733466	-914.025868
12.739100	-912.998167
12.804366	-911.756666
12.976454	-910.623636
13.030571	-909.105322
13.105830	-907.806701
13.142418	-907.525796
13.204306	-906.350731
13.304068	-905.487357
13.469622	-904.355968
13.568117	-903.280491
13.625749	-902.262256
13.653631	-900.110691
13.776812	-899.491923
13.917124	-900.163055
14.040986	-898.908896
14.114274	-897.388020
14.150263	-896.746414
14.212198	-895.285491
14.317179	-894.288351
14.345314	-893.228687
14.389227	-891.976121
14.408225	-891.110931
14.550045	-890.121479
14.742744	-890.163361
14.884795	-887.859781
14.924468	-888.700995
15.097777	-887.784030
15.216453	-886.783790
15.237946	-885.919947
15.361097	-883.720565
15.512475	-881.622623
15.516432	-880.680059
15.711157	-879.995615
15.830372	-877.765112
15.978581	-876.809660
16.011413	-875.505532
16.171720	-875.153142
16.255743	-873.269965
16.282387	-873.019859
16.343712	-872.486898
16.485877	-871.043212
16.523359	-869.930995
16.692657	-868.882047
16.890525	-868.609667
16.964056	-866.922480
16.978971	-865.391984
17.079237	-864.133053
17.252120	-862.336389
17.399717	-860.862439
17.573745	-859.658022
17.577437	-859.114414
17.728624	-857.930634
17.911312	-857.340439
18.013493	-855.764268
18.135811	-855.549077
18.233276	-855.126437
18.388373	-855.991357
18.559896	-854.702805
18.743234	-853.740958
18.767864	-852.369988
18.912339	-850.880238
19.023158	-849.176428
19.194580	-848.377409
19.237142	-847.187186
19.335284	-845.087113
19.436793	-844.900751
19.526538	-843.826997
19.542192	-843.095590
19.673647	-841.498186
19.758696	-840.381511
19.900605	-840.551654
20.002806	-838.311298
20.033054	-838.700712
20.067125	-837.102627
20.259047	-834.759307
20.363346	-834.686707
20.381382	-834.113934
20.465737	-831.438771
20.492947	-830.447916
20.656256	-829.664616
20.748527	-829.256781
20.916955	-827.273093
20.969606	-826.934607
21.098533	-824.900795
21.205998	-824.040773
21.359227	-822.726584
21.427937	-821.817622
21.462933	-821.337709
21.541013	-821.961449
21.681899	-820.767387
21.702402	-820.554286
21.804705	-820.190817
21.851318	-818.266351
22.013754	-818.902885
22.126213	-819.139470
22.137329	-817.274859
22.217085	-816.206924
22.311998	-816.602115
22.484464	-814.664967
22.627204	-813.591876
22.691194	-811.677064
22.741173	-812.242252
22.889823	-811.312750
23.027367	-810.169139
23.033544	-810.162309
23.126132	-808.034498
23.272108	-806.383484
23.304302	-805.875996
23.458191	-805.605165
23.511926	-805.446405
23.530560	-805.324558
23.595639	-805.598698
23.746794	-804.717617
23.759420	-803.412575
23.796821	-801.326635
23.946799	-800.884534
24.052258	-799.682068
24.188511	-800.159318
24.308169	-800.183512
24.467445	-799.305743
24.524915	-797.594011
24.644052	-795.420906
24.813819	-794.146346
24.982746	-793.874844
25.112801	-793.288377
25.205148	-793.615744
25.378375	-792.648483
25.536416	-791.425867
25.692938	-791.851671
25.795335	-789.239798
25.869291	-788.495115
26.026948	-788.034555
26.220821	-787.517810
26.340751	-785.732161
26.343354	-784.461433
26.445370	-784.631009
26.598215	-783.680921
26.730258	-782.429658
26.740220	-782.242937
26.877729	-781.419064
26.964583	-779.598381
27.081438	-779.406631
27.247419	-778.666262
27.403716	-777.509532
27.447922	-776.811496
27.481868	-776.429709
27.659758	-776.504295
27.854461	-775.805807
28.046053	-774.690169
28.237179	-774.021936
28.352201	-773.584855
28.462690	-773.122038
28.465652	-771.052342
28.581786	-770.720125
28.601194	-768.585721
28.702788	-766.504355
28.721722	-766.055252
28.848434	-765.079852
28.995380	-763.758653
29.014722	-763.311844
29.062820	-763.611808
29.238901	-761.841964
29.301533	-761.061921
29.441260	-760.298943
29.580194	-760.206818
29.710783	-758.186671
29.764018	-756.633201
29.871395	-756.510514
29.923402	-754.895305
30.085558	-753.911610
30.231096	-752.691372
30.428942	-751.009459
30.597231	-750.360105
30.663574	-749.756941
30.698262	-748.164722
30.826842	-747.443979
30.852781	-746.110091
31.036461	-746.452132
31.100340	-744.887840
31.275833	-744.085148
31.441534	-743.561100
31.583830	-741.295921
31.783207	-740.322738
31.934792	-739.021163
32.008647	-738.391939
32.057744	-740.237746
32.123162	-739.491731
32.133321	-738.469531
32.257698	-737.540751
32.267797	-736.600220
32.450610	-737.002329
32.468774	-735.699920
32.479625	-735.781933
32.580456	-735.969143
32.763603	-735.429243
32.962785	-734.659993
32.984981	-734.421704
33.068838	-733.503279
33.185319	-732.510280
33.261972	-731.910100
33.357288	-730.290060
33.401775	-729.943967
33.504405	-728.480626
33.572068	-728.340404
33.643696	-728.154128
33.692157	-727.934366
33.793971	-728.344211
33.885245	-728.124425
34.027911	-727.035799
34.154403	-727.202619
34.336150	-725.281294
34.467509	-724.890418
34.585511	-724.375496
34.618483	-723.296628
34.722292	-722.853605
34.800727	-721.449265
34.802572	-721.698776
34.897420	-719.819932
35.057607	-719.506782
35.142958	-718.517263
35.170493	-718.618318
35.369901	-717.553645
35.472563	-717.173335
35.508977	-716.735698
35.686563	-715.552053
35.741163	-715.687540
35.772726	-716.199216
35.781602	-715.770344
35.954520	-714.442058
36.096380	-713.995701
36.099443	-712.983320
36.225043	-712.234258
36.262103	-711.297798
36.371378	-710.848077
36.480424	-710.554948
36.650886	-710.884774
36.686488	-709.877078
36.861344	-708.328620
36.938653	-707.980626
37.030931	-708.116099
37.212757	-708.000872
37.347943	-706.699114
37.364080	-707.658754
37.449417	-706.681648
37.634329	-705.425553
37.664008	-705.500006
37.716262	-704.465681
37.782147	-703.668601
37.858223	-702.958400
38.017614	-701.803529
38.050746	-701.584273
38.248630	-700.914708
38.326939	-698.768636
38.515881	-697.625491
38.692231	-696.017574
38.841538	-696.413691
38.903507	-694.440419
38.919121	-693.094687
39.049216	-692.119065
39.179042	-691.179846
39.348698	-690.326294
39.407255	-689.950256
39.527772	-690.087140
39.661371	-688.680744
39.795090	-687.412691
39.914282	-686.384946
40.098431	-686.392987
40.274359	-685.236246
40.310063	-684.365233
40.508041	-683.176903
40.569199	-680.980172
40.751399	-680.206343
40.925525	-680.266677
40.937187	-679.072648
40.962964	-678.638109
41.044689	-678.127594
41.087417	-677.812808
41.209187	-677.915189
41.348975	-676.260055
41.499668	-674.763862
41.670580	-673.113557
41.772462	-671.979409
41.861574	-672.011728
41.898865	-671.719224
41.917797	-671.167793
42.040549	-669.924338
42.066795	-668.601678
42.161699	-668.486981
42.263097	-668.209640
42.415669	-667.619720
42.609221	-666.992870
42.707599	-666.060302
42.832877	-666.512613
42.856920	-666.388426
42.932652	-665.861312
43.101987	-665.643552
43.217224	-664.900121
43.221494	-665.571302
43.369762	-664.972387
43.446673	-662.955473
43.484693	-662.653448
43.487192	-663.320291
43.497738	-663.714730
43.557674	-661.728609
